ECID,Type,Name,Unit,Pointer,Max,Min,Default,Comment
6567,FT_8_TYPE,Ba 1 Temp. Limit,,&IniConfig.dSingleTempLimit[tcBa1],60,-60,0,Ba 1 Temp. Limit
6568,FT_8_TYPE,Bb 1 Temp. Limit,,&IniConfig.dSingleTempLimit[tcBb1],60,-60,0,Bb 1 Temp. Limit
6569,FT_8_TYPE,Bc 1 Temp. Limit,,&IniConfig.dSingleTempLimit[tcBc1],60,-60,0,Bc 1 Temp. Limit
6570,FT_8_TYPE,Bd 1 Temp. Limit,,&IniConfig.dSingleTempLimit[tcBd1],60,-60,0,Bd 1 Temp. Limit
6571,FT_8_TYPE,Aa 2 Temp. Limit,,&IniConfig.dSingleTempLimit[tcAa2],60,-60,0,Aa 2 Temp. Limit
6572,FT_8_TYPE,Ab 2 Temp. Limit,,&IniConfig.dSingleTempLimit[tcAb2],60,-60,0,Ab 2 Temp. Limit
6573,FT_8_TYPE,Ac 2 Temp. Limit,,&IniConfig.dSingleTempLimit[tcAc2],60,-60,0,Ac 2 Temp. Limit
6574,FT_8_TYPE,Ad 2 Temp. Limit,,&IniConfig.dSingleTempLimit[tcAd2],60,-60,0,Ad 2 Temp. Limit
6575,FT_8_TYPE,Ba 2 Temp. Limit,,&IniConfig.dSingleTempLimit[tcBa2],60,-60,0,Ba 2 Temp. Limit
6576,FT_8_TYPE,Bb 2 Temp. Limit,,&IniConfig.dSingleTempLimit[tcBb2],60,-60,0,Bb 2 Temp. Limit
6577,FT_8_TYPE,Bc 2 Temp. Limit,,&IniConfig.dSingleTempLimit[tcBc2],60,-60,0,Bc 2 Temp. Limit
6578,FT_8_TYPE,Bd 2 Temp. Limit,,&IniConfig.dSingleTempLimit[tcBd2],60,-60,0,Bd 2 Temp. Limit
6579,FT_8_TYPE,Heat Gun 1 Temp. Limit,,&IniConfig.dSingleTempLimit[tcHeatGun1],60,-60,0,Heat Gun 1 Temp. Limit
6580,FT_8_TYPE,Heat Gun 2 Temp. Limit,,&IniConfig.dSingleTempLimit[tcHeatGun2],60,-60,0,Heat Gun 2 Temp. Limit
6581,FT_8_TYPE,DUT 3 Temp. Limit,,&IniConfig.dSingleTempLimit[tcDUT3],60,-60,0,DUT 3 Temp. Limit
6582,FT_8_TYPE,DUT 4 Temp. Limit,,&IniConfig.dSingleTempLimit[tcDUT4],60,-60,0,DUT 4 Temp. Limit
6583,FT_8_TYPE,Socket Temp. Limit,,&IniConfig.dSingleTempLimit[tcSocket],60,-60,0,Socket Temp. Limit
6901,INT_4_TYPE,Tower Light Running Green,,&LastSet.MessageLight[0][0],2,0,0,Tower Light Running Green
6902,INT_4_TYPE,Tower Light Running Yellow,,&LastSet.MessageLight[0][1],2,0,0,Tower Light Running Yellow
6903,INT_4_TYPE,Tower Light Running Red,,&LastSet.MessageLight[0][2],2,0,0,Tower Light Running Red
6904,INT_4_TYPE,Tower Light Error/Jam Green,,&LastSet.MessageLight[1][0],2,0,0,Tower Light Error/Jam Green
6905,INT_4_TYPE,Tower Light Error/Jam Yellow,,&LastSet.MessageLight[1][1],2,0,0,Tower Light Error/Jam Yellow
6906,INT_4_TYPE,Tower Light Error/Jam Red,,&LastSet.MessageLight[1][2],2,0,0,Tower Light Error/Jam Red
6907,INT_4_TYPE,Tower Light Pause Green,,&LastSet.MessageLight[2][0],2,0,0,Tower Light Pause Green
6908,INT_4_TYPE,Tower Light Pause Yellow,,&LastSet.MessageLight[2][1],2,0,0,Tower Light Pause Yellow
6909,INT_4_TYPE,Tower Light Pause Red,,&LastSet.MessageLight[2][2],2,0,0,Tower Light Pause Red
6910,INT_4_TYPE,Tower Light Message Green,,&LastSet.MessageLight[3][0],2,0,0,Tower Light Message Green
6911,INT_4_TYPE,Tower Light Message Yellow,,&LastSet.MessageLight[3][1],2,0,0,Tower Light Message Yellow
6912,INT_4_TYPE,Tower Light Message Red,,&LastSet.MessageLight[3][2],2,0,0,Tower Light Message Red
6913,INT_4_TYPE,Tower Light Heating Green,,&LastSet.MessageLight[4][0],2,0,0,Tower Light Heating Green
6914,INT_4_TYPE,Tower Light Heating Yellow,,&LastSet.MessageLight[4][1],2,0,0,Tower Light Heating Yellow
6915,INT_4_TYPE,Tower Light Heating Red,,&LastSet.MessageLight[4][2],2,0,0,Tower Light Heating Red
6916,INT_4_TYPE,Tower Light Homing Green,,&LastSet.MessageLight[5][0],2,0,0,Tower Light Homing Green
6917,INT_4_TYPE,Tower Light Homing Yellow,,&LastSet.MessageLight[5][1],2,0,0,Tower Light Homing Yellow
6918,INT_4_TYPE,Tower Light Homing Red,,&LastSet.MessageLight[5][2],2,0,0,Tower Light Homing Red
6921,INT_4_TYPE,Music Select Running,,&LastSet.MusicSelect[0],4,0,0,0: Silent; 1: Music1; 2: Music2; 3: Music3; 4: Music4; 
6922,INT_4_TYPE,Music Select Error/Jam,,&LastSet.MusicSelect[1],4,0,0,0: Silent; 1: Music1; 2: Music2; 3: Music3; 4: Music5;
6923,INT_4_TYPE,Music Select Pause,,&LastSet.MusicSelect[2],4,0,0,0: Silent; 1: Music1; 2: Music2; 3: Music3; 4: Music6;
6924,INT_4_TYPE,Music Select Message,,&LastSet.MusicSelect[3],4,0,0,0: Silent; 1: Music1; 2: Music2; 3: Music3; 4: Music7;
6925,INT_4_TYPE,Music Select Heating,,&LastSet.MusicSelect[4],4,0,0,0: Silent; 1: Music1; 2: Music2; 3: Music3; 4: Music8;
6926,INT_4_TYPE,Music Select Homing,,&LastSet.MusicSelect[5],4,0,0,0: Silent; 1: Music1; 2: Music2; 3: Music3; 4: Music9;
6927,INT_4_TYPE,Music Select Off-Line,,&LastSet.MusicSelect[6],4,0,0,0: Silent; 1: Music1; 2: Music2; 3: Music3; 4: Music10;
6928,INT_4_TYPE,Music Select Auto Retest,,&LastSet.MusicSelect[7],4,0,0,0: Silent; 1: Music1; 2: Music2; 3: Music3; 4: Music11;
6930,INT_4_TYPE,Tower Light Off-Line Green,,&LastSet.MessageLight[6][0],2,0,0,Tower Light Homing Red
6931,INT_4_TYPE,Tower Light Off-Line Yellow,,&LastSet.MessageLight[6][1],2,0,0,Tower Light Homing Red
6932,INT_4_TYPE,Tower Light Off-Line Red,,&LastSet.MessageLight[6][2],2,0,0,Tower Light Homing Red
6933,INT_4_TYPE,Tower Light Auto Retest Green,,&LastSet.MessageLight[7][0],2,0,0,Tower Light Homing Red
6934,INT_4_TYPE,Tower Light Auto Retest Yellow,,&LastSet.MessageLight[7][1],2,0,0,Tower Light Homing Red
6935,INT_4_TYPE,Tower Light Auto Retest Red,,&LastSet.MessageLight[7][2],2,0,0,Tower Light Homing Red
7001,INT_4_TYPE,LevelSet 9045 [00] Main - Tools,,&LevelSet.AccessLevel[0],3,0,0,0:Operator; 1:Engineer; 2: Supervisor; 3:HonPrec
7002,INT_4_TYPE,LevelSet 9045 [01] Main - Config,,&LevelSet.AccessLevel[1],3,0,0,0:Operator; 1:Engineer; 2: Supervisor; 3:HonPrec
7003,INT_4_TYPE,LevelSet 9045 [02] Main - Offset,,&LevelSet.AccessLevel[2],3,0,0,0:Operator; 1:Engineer; 2: Supervisor; 3:HonPrec
7004,INT_4_TYPE,LevelSet 9045 [03] Main - Speed,,&LevelSet.AccessLevel[3],3,0,0,0:Operator; 1:Engineer; 2: Supervisor; 3:HonPrec
7005,INT_4_TYPE,LevelSet 9045 [04] Main - IO,,&LevelSet.AccessLevel[4],3,0,0,0:Operator; 1:Engineer; 2: Supervisor; 3:HonPrec
7006,INT_4_TYPE,LevelSet 9045 [05] Main - Message,,&LevelSet.AccessLevel[5],3,0,0,0:Operator; 1:Engineer; 2: Supervisor; 3:HonPrec
7007,INT_4_TYPE,LevelSet 9045 [06] Main - Exit,,&LevelSet.AccessLevel[6],3,0,0,0:Operator; 1:Engineer; 2: Supervisor; 3:HonPrec
7008,INT_4_TYPE,LevelSet 9045 [07] Main - Hot Mode,,&LevelSet.AccessLevel[7],3,0,0,0:Operator; 1:Engineer; 2: Supervisor; 3:HonPrec
7009,INT_4_TYPE,LevelSet 9045 [08] Main - Tester On/Off line,,&LevelSet.AccessLevel[8],3,0,0,0:Operator; 1:Engineer; 2: Supervisor; 3:HonPrec
7010,INT_4_TYPE,LevelSet 9045 [09] Main -Setup File,,&LevelSet.AccessLevel[9],3,0,0,0:Operator; 1:Engineer; 2: Supervisor; 3:HonPrec
7011,INT_4_TYPE,LevelSet 9045 [10] Main - Site Select,,&LevelSet.AccessLevel[10],3,0,0,0:Operator; 1:Engineer; 2: Supervisor; 3:HonPrec
7012,INT_4_TYPE,LevelSet 9045 [11] Main - Real/Dummy,,&LevelSet.AccessLevel[11],3,0,0,0:Operator; 1:Engineer; 2: Supervisor; 3:HonPrec
7013,INT_4_TYPE,LevelSet 9045 [12] Main - Start Mode,,&LevelSet.AccessLevel[12],3,0,0,0:Operator; 1:Engineer; 2: Supervisor; 3:HonPrec
7015,INT_4_TYPE,LevelSet 9045 [14] Tools - Tray Form,,&LevelSet.AccessLevel[14],3,0,0,0:Operator; 1:Engineer; 2: Supervisor; 3:HonPrec
7016,INT_4_TYPE,LevelSet 9045 [15] Tools - Plate Form,,&LevelSet.AccessLevel[15],3,0,0,0:Operator; 1:Engineer; 2: Supervisor; 3:HonPrec
7017,INT_4_TYPE,LevelSet 9045 [16] Tools - Tray Assign,,&LevelSet.AccessLevel[16],3,0,0,0:Operator; 1:Engineer; 2: Supervisor; 3:HonPrec
7018,INT_4_TYPE,LevelSet 9045 [17] Tools - Temp.OffSet,,&LevelSet.AccessLevel[17],3,0,0,0:Operator; 1:Engineer; 2: Supervisor; 3:HonPrec
7019,INT_4_TYPE,LevelSet 9045 [18] Tools - Contact,,&LevelSet.AccessLevel[18],3,0,0,0:Operator; 1:Engineer; 2: Supervisor; 3:HonPrec
7020,INT_4_TYPE,LevelSet 9045 [19] Tools - Test IF,,&LevelSet.AccessLevel[19],3,0,0,0:Operator; 1:Engineer; 2: Supervisor; 3:HonPrec
7021,INT_4_TYPE,LevelSet 9045 [20] Tools - Bin,,&LevelSet.AccessLevel[20],3,0,0,0:Operator; 1:Engineer; 2: Supervisor; 3:HonPrec
7022,INT_4_TYPE,LevelSet 9045 [21] Tools - Set Up,,&LevelSet.AccessLevel[21],3,0,0,0:Operator; 1:Engineer; 2: Supervisor; 3:HonPrec
7023,INT_4_TYPE,LevelSet 9045 [22] Tools - Load/Unld,,&LevelSet.AccessLevel[22],3,0,0,0:Operator; 1:Engineer; 2: Supervisor; 3:HonPrec
7024,INT_4_TYPE,LevelSet 9045 [23] Config - Builder,,&LevelSet.AccessLevel[23],3,0,0,0:Operator; 1:Engineer; 2: Supervisor; 3:HonPrec
7025,INT_4_TYPE,LevelSet 9045 [24] Config - Start Mode,,&LevelSet.AccessLevel[24],3,0,0,0:Operator; 1:Engineer; 2: Supervisor; 3:HonPrec
7026,INT_4_TYPE,LevelSet 9045 [25] Config - C.Select,,&LevelSet.AccessLevel[25],3,0,0,0:Operator; 1:Engineer; 2: Supervisor; 3:HonPrec
7027,INT_4_TYPE,LevelSet 9045 [26] Config - C.Clear,,&LevelSet.AccessLevel[26],3,0,0,0:Operator; 1:Engineer; 2: Supervisor; 3:HonPrec
7029,INT_4_TYPE,LevelSet 9045 [28] Config - Tower Light,,&LevelSet.AccessLevel[28],3,0,0,0:Operator; 1:Engineer; 2: Supervisor; 3:HonPrec
7030,INT_4_TYPE,LevelSet 9045 [29] Config - Password,,&LevelSet.AccessLevel[29],3,0,0,0:Operator; 1:Engineer; 2: Supervisor; 3:HonPrec
7031,INT_4_TYPE,LevelSet 9045 [30] Config - Configuration,,&LevelSet.AccessLevel[30],3,0,0,0:Operator; 1:Engineer; 2: Supervisor; 3:HonPrec
7032,INT_4_TYPE,LevelSet 9045 [31] Config - DIO Setting,,&LevelSet.AccessLevel[31],3,0,0,0:Operator; 1:Engineer; 2: Supervisor; 3:HonPrec
7033,INT_4_TYPE,LevelSet 9045 [32] Main - Temperature Deg Setup,,&LevelSet.AccessLevel[32],3,0,0,0:Operator; 1:Engineer; 2: Supervisor; 3:HonPrec
7036,INT_4_TYPE,LevelSet 9045 [35] Alarm - Trouble Shooting,,&LevelSet.AccessLevel[35],3,0,0,0:Operator; 1:Engineer; 2: Supervisor; 3:HonPrec
7038,INT_4_TYPE,LevelSet 9045 [37] Tools - CCD,,&LevelSet.AccessLevel[37],3,0,0,0:Operator; 1:Engineer; 2: Supervisor; 3:HonPrec
7039,INT_4_TYPE,LevelSet 9045 [38] Contact - Contact Force,,&LevelSet.AccessLevel[38],3,0,0,0:Operator; 1:Engineer; 2: Supervisor; 3:HonPrec
7040,INT_4_TYPE,LevelSet 9045 [39] Tools - Yield Monitoring,,&LevelSet.AccessLevel[39],3,0,0,0:Operator; 1:Engineer; 2: Supervisor; 3:HonPrec
7041,INT_4_TYPE,LevelSet 9045 [40] Setup - Shuttle Mode,,&LevelSet.AccessLevel[40],3,0,0,0:Operator; 1:Engineer; 2: Supervisor; 3:HonPrec
7042,INT_4_TYPE,LevelSet 9045 [41] Main - Change SetUp File,,&LevelSet.AccessLevel[41],3,0,0,0:Operator; 1:Engineer; 2: Supervisor; 3:HonPrec
7043,INT_4_TYPE,LevelSet 9045 [42] Config - SECS\GEM,,&LevelSet.AccessLevel[42],3,0,0,0:Operator; 1:Engineer; 2: Supervisor; 3:HonPrec
7044,INT_4_TYPE,LevelSet 9045 [43] Tools - Auto Clean,,&LevelSet.AccessLevel[43],3,0,0,0:Operator; 1:Engineer; 2: Supervisor; 3:HonPrec
7045,INT_4_TYPE,LevelSet 9045 [44] Tools - ATC,,&LevelSet.AccessLevel[44],3,0,0,0:Operator; 1:Engineer; 2: Supervisor; 3:HonPrec
7046,INT_4_TYPE,LevelSet 9045 [45] Tools - Sensor Adj.,,&LevelSet.AccessLevel[45],3,0,0,0:Operator; 1:Engineer; 2: Supervisor; 3:HonPrec
7047,INT_4_TYPE,LevelSet 9045 [46] Config - Sensor Latch,,&LevelSet.AccessLevel[46],3,0,0,0:Operator; 1:Engineer; 2: Supervisor; 3:HonPrec
7048,INT_4_TYPE,LevelSet 9045 [47] Config - Omron Temp.,,&LevelSet.AccessLevel[47],3,0,0,0:Operator; 1:Engineer; 2: Supervisor; 3:HonPrec
7049,INT_4_TYPE,LevelSet 9045 [48] Tools - OCR,,&LevelSet.AccessLevel[48],3,0,0,0:Operator; 1:Engineer; 2: Supervisor; 3:HonPrec
7050,INT_4_TYPE,LevelSet 9045 [49] Config - Auto Temp.,,&LevelSet.AccessLevel[49],3,0,0,0:Operator; 1:Engineer; 2: Supervisor; 3:HonPrec
7051,INT_4_TYPE,LevelSet 9045 [50] Temp.OffSet - Temp. Mode,,&LevelSet.AccessLevel[50],3,0,0,0:Operator; 1:Engineer; 2: Supervisor; 3:HonPrec
7052,INT_4_TYPE,LevelSet 9045 [51] Temp.OffSet - Default Offset,,&LevelSet.AccessLevel[51],3,0,0,0:Operator; 1:Engineer; 2: Supervisor; 3:HonPrec
7053,INT_4_TYPE,LevelSet 9045 [52] Temp.OffSet - Base Point,,&LevelSet.AccessLevel[52],3,0,0,0:Operator; 1:Engineer; 2: Supervisor; 3:HonPrec
7054,INT_4_TYPE,LevelSet 9045 [53] Temp.OffSet - User Offser,,&LevelSet.AccessLevel[53],3,0,0,0:Operator; 1:Engineer; 2: Supervisor; 3:HonPrec
7055,INT_4_TYPE,LevelSet 9045 [54] Temp.OffSet - Single Limits,,&LevelSet.AccessLevel[54],3,0,0,0:Operator; 1:Engineer; 2: Supervisor; 3:HonPrec
7056,INT_4_TYPE,LevelSet 9045 [55] Temp.OffSet - Hot Mode,,&LevelSet.AccessLevel[55],3,0,0,0:Operator; 1:Engineer; 2: Supervisor; 3:HonPrec
7057,INT_4_TYPE,LevelSet 9045 [56] Temp.OffSet - Amb Mode,,&LevelSet.AccessLevel[56],3,0,0,0:Operator; 1:Engineer; 2: Supervisor; 3:HonPrec
7058,INT_4_TYPE,LevelSet 9045 [57] Temp.OffSet - Index Mode,,&LevelSet.AccessLevel[57],3,0,0,0:Operator; 1:Engineer; 2: Supervisor; 3:HonPrec
7059,INT_4_TYPE,LevelSet 9045 [58] IO - STACK 1,,&LevelSet.AccessLevel[58],3,0,0,0:Operator; 1:Engineer; 2: Supervisor; 3:HonPrec
7060,INT_4_TYPE,LevelSet 9045 [59] IO - STACK 2,,&LevelSet.AccessLevel[59],3,0,0,0:Operator; 1:Engineer; 2: Supervisor; 3:HonPrec
7061,INT_4_TYPE,LevelSet 9045 [60] IO - SUCKER,,&LevelSet.AccessLevel[60],3,0,0,0:Operator; 1:Engineer; 2: Supervisor; 3:HonPrec
7062,INT_4_TYPE,LevelSet 9045 [61] IO - SHUTTLE,,&LevelSet.AccessLevel[61],3,0,0,0:Operator; 1:Engineer; 2: Supervisor; 3:HonPrec
7063,INT_4_TYPE,LevelSet 9045 [62] IO - KEY PAD,,&LevelSet.AccessLevel[62],3,0,0,0:Operator; 1:Engineer; 2: Supervisor; 3:HonPrec
7064,INT_4_TYPE,LevelSet 9045 [63] IO - SYSTEM,,&LevelSet.AccessLevel[63],3,0,0,0:Operator; 1:Engineer; 2: Supervisor; 3:HonPrec
7065,INT_4_TYPE,LevelSet 9045 [64] IO - INDEX,,&LevelSet.AccessLevel[64],3,0,0,0:Operator; 1:Engineer; 2: Supervisor; 3:HonPrec
7066,INT_4_TYPE,LevelSet 9045 [65] IO - TTL,,&LevelSet.AccessLevel[65],3,0,0,0:Operator; 1:Engineer; 2: Supervisor; 3:HonPrec
7067,INT_4_TYPE,LevelSet 9045 [66] IO - TOOLS,,&LevelSet.AccessLevel[66],3,0,0,0:Operator; 1:Engineer; 2: Supervisor; 3:HonPrec
7068,INT_4_TYPE,LevelSet 9045 [67] Configure - A [Function],,&LevelSet.AccessLevel[67],3,0,0,0:Operator; 1:Engineer; 2: Supervisor; 3:HonPrec
7069,INT_4_TYPE,LevelSet 9045 [68] Configure - C [Hardware],,&LevelSet.AccessLevel[68],3,0,0,0:Operator; 1:Engineer; 2: Supervisor; 3:HonPrec
7070,INT_4_TYPE,LevelSet 9045 [69] Configure - D [Index],,&LevelSet.AccessLevel[69],3,0,0,0:Operator; 1:Engineer; 2: Supervisor; 3:HonPrec
7071,INT_4_TYPE,LevelSet 9045 [70] Configure - E [In/Out Arm],,&LevelSet.AccessLevel[70],3,0,0,0:Operator; 1:Engineer; 2: Supervisor; 3:HonPrec
7072,INT_4_TYPE,LevelSet 9045 [71] Configure - F [Shuttle],,&LevelSet.AccessLevel[71],3,0,0,0:Operator; 1:Engineer; 2: Supervisor; 3:HonPrec
7073,INT_4_TYPE,LevelSet 9045 [72] Configure - G [Visible],,&LevelSet.AccessLevel[72],3,0,0,0:Operator; 1:Engineer; 2: Supervisor; 3:HonPrec
7074,INT_4_TYPE,LevelSet 9045 [73] Configure - I [Tester],,&LevelSet.AccessLevel[73],3,0,0,0:Operator; 1:Engineer; 2: Supervisor; 3:HonPrec
7075,INT_4_TYPE,LevelSet 9045 [74] Configure - L [Temperature],,&LevelSet.AccessLevel[74],3,0,0,0:Operator; 1:Engineer; 2: Supervisor; 3:HonPrec
7076,INT_4_TYPE,LevelSet 9045 [75] Configure - O [Count],,&LevelSet.AccessLevel[75],3,0,0,0:Operator; 1:Engineer; 2: Supervisor; 3:HonPrec
7077,INT_4_TYPE,LevelSet 9045 [76] Configure - N [Network],,&LevelSet.AccessLevel[76],3,0,0,0:Operator; 1:Engineer; 2: Supervisor; 3:HonPrec
7078,INT_4_TYPE,LevelSet 9045 [77] Configure - P [Tray],,&LevelSet.AccessLevel[77],3,0,0,0:Operator; 1:Engineer; 2: Supervisor; 3:HonPrec
7079,INT_4_TYPE,LevelSet 9045 [78] Configure - Tray Data,,&LevelSet.AccessLevel[78],3,0,0,0:Operator; 1:Engineer; 2: Supervisor; 3:HonPrec
7080,INT_4_TYPE,LevelSet 9045 [79] Configure - Hot Plate Data,,&LevelSet.AccessLevel[79],3,0,0,0:Operator; 1:Engineer; 2: Supervisor; 3:HonPrec
7081,INT_4_TYPE,LevelSet 9045 [80] Tools - Dyna. Temperature,,&LevelSet.AccessLevel[80],3,0,0,0:Operator; 1:Engineer; 2: Supervisor; 3:HonPrec
7082,INT_4_TYPE,LevelSet 9045 [81] Yield - Yield Alarm,,&LevelSet.AccessLevel[81],3,0,0,0:Operator; 1:Engineer; 2: Supervisor; 3:HonPrec
7083,INT_4_TYPE,LevelSet 9045 [82] Yield - Piggy-Back Funtions,,&LevelSet.AccessLevel[82],3,0,0,0:Operator; 1:Engineer; 2: Supervisor; 3:HonPrec
7084,INT_4_TYPE,LevelSet 9045 [83] Yield - Alarm,,&LevelSet.AccessLevel[83],3,0,0,0:Operator; 1:Engineer; 2: Supervisor; 3:HonPrec
7086,INT_4_TYPE,LevelSet 9045 [85] Main - QA Mode,,&LevelSet.AccessLevel[85],3,0,0,0:Operator; 1:Engineer; 2: Supervisor; 3:HonPrec
7087,INT_4_TYPE,LevelSet 9045 [86] Config - Motion View,,&LevelSet.AccessLevel[86],3,0,0,0:Operator; 1:Engineer; 2: Supervisor; 3:HonPrec
7088,INT_4_TYPE,LevelSet 9045 [87] Main  - Teaching,,&LevelSet.AccessLevel[87],3,0,0,0:Operator; 1:Engineer; 2: Supervisor; 3:HonPrec
7089,INT_4_TYPE,LevelSet 9045 [88] Main  - BarCode,,&LevelSet.AccessLevel[88],3,0,0,0:Operator; 1:Engineer; 2: Supervisor; 3:HonPrec
7090,INT_4_TYPE,LevelSet 9045 [89] Tools - Rotate,,&LevelSet.AccessLevel[89],3,0,0,0:Operator; 1:Engineer; 2: Supervisor; 3:HonPrec
7091,INT_4_TYPE,LevelSet 9045 [90] Config - Air Con.,,&LevelSet.AccessLevel[90],3,0,0,0:Operator; 1:Engineer; 2: Supervisor; 3:HonPrec
7092,INT_4_TYPE,LevelSet 9045 [91] Tools - Test Time,,&LevelSet.AccessLevel[91],3,0,0,0:Operator; 1:Engineer; 2: Supervisor; 3:HonPrec
7093,INT_4_TYPE,LevelSet 9045 [92] Contact - Contact parameter,,&LevelSet.AccessLevel[92],3,0,0,0:Operator; 1:Engineer; 2: Supervisor; 3:HonPrec
7094,INT_4_TYPE,LevelSet 9045 [93] Contact - Handler Mode,,&LevelSet.AccessLevel[93],3,0,0,0:Operator; 1:Engineer; 2: Supervisor; 3:HonPrec
7095,INT_4_TYPE,LevelSet 9045 [94] Setup - Site Map,,&LevelSet.AccessLevel[94],3,0,0,0:Operator; 1:Engineer; 2: Supervisor; 3:HonPrec
7097,INT_4_TYPE,LevelSet 9045 [96] Configure - Monitor Function,,&LevelSet.AccessLevel[96],3,0,0,0:Operator; 1:Engineer; 2: Supervisor; 3:HonPrec
7098,INT_4_TYPE,LevelSet 9045 [97] Other - Auto Clean Clear Count,,&LevelSet.AccessLevel[97],3,0,0,0:Operator; 1:Engineer; 2: Supervisor; 3:HonPrec
7099,INT_4_TYPE,LevelSet 9045 [98] Other - QA Mode Device Count,,&LevelSet.AccessLevel[98],3,0,0,0:Operator; 1:Engineer; 2: Supervisor; 3:HonPrec
7100,INT_4_TYPE,LevelSet 9045 [99] Tools - Socket,,&LevelSet.AccessLevel[99],3,0,0,0:Operator; 1:Engineer; 2: Supervisor; 3:HonPrec
7101,INT_4_TYPE,LevelSet 9045 [100] Tools - Laser Sensor,,&LevelSet.AccessLevel[100],3,0,0,0:Operator; 1:Engineer; 2: Supervisor; 3:HonPrec
7102,INT_4_TYPE,LevelSet 9045 [101] Contact - Height,,&LevelSet.AccessLevel[101],3,0,0,0:Operator; 1:Engineer; 2: Supervisor; 3:HonPrec
7103,INT_4_TYPE,LevelSet 9045 [102] Other - Loader Tray Mode,,&LevelSet.AccessLevel[102],3,0,0,0:Operator; 1:Engineer; 2: Supervisor; 3:HonPrec
7104,INT_4_TYPE,LevelSet 9045 [103] Contact - Test Socket IC check,,&LevelSet.AccessLevel[103],3,0,0,0:Operator; 1:Engineer; 2: Supervisor; 3:HonPrec
7105,INT_4_TYPE,LevelSet 9045 [104] Other - Tray Edit,,&LevelSet.AccessLevel[104],3,0,0,0:Operator; 1:Engineer; 2: Supervisor; 3:HonPrec
7106,INT_4_TYPE,LevelSet 9045 [105] Main - Big Fan,,&LevelSet.AccessLevel[105],3,0,0,0:Operator; 1:Engineer; 2: Supervisor; 3:HonPrec
7107,INT_4_TYPE,LevelSet 9045 [106] Temp.OffSet - Initial Temp Offset,,&LevelSet.AccessLevel[106],3,0,0,0:Operator; 1:Engineer; 2: Supervisor; 3:HonPrec
7108,INT_4_TYPE,LevelSet 9045 [107] Other - Yield Count Clean,,&LevelSet.AccessLevel[107],3,0,0,0:Operator; 1:Engineer; 2: Supervisor; 3:HonPrec
7109,INT_4_TYPE,LevelSet 9045 [108] Other - Bin Clean Count,,&LevelSet.AccessLevel[108],3,0,0,0:Operator; 1:Engineer; 2: Supervisor; 3:HonPrec
7110,INT_4_TYPE,LevelSet 9045 [109] Contact - Sensor Adjustment,,&LevelSet.AccessLevel[109],3,0,0,0:Operator; 1:Engineer; 2: Supervisor; 3:HonPrec
8501,INT_4_TYPE,In Arm Speed,Percentage,&ArmSpeed_File[InArm].iBodySP,100,1,80,In Arm Speed
8502,INT_4_TYPE,Shuttle Speed,Percentage,&SHSpeed_File.iSH1Sp,100,1,80,Shuttle Speed
8503,INT_4_TYPE,Index Arm Speed,Percentage,&ArmSpeed_File[IndexArm].iBodySP,100,1,80,Index Arm Speed
8504,INT_4_TYPE,Out Arm Speed,Percentage,&ArmSpeed_File[OutArm].iBodySP,100,1,80,Out Arm Speed
8505,INT_4_TYPE,Tray Arm Speed,Percentage,&ArmSpeed_File[TrayArm].iBodySP,100,1,80,Tray Arm Speed
8507,INT_4_TYPE,Shuttle 2 Speed,Percentage,&SHSpeed_File.iSH2Sp,100,1,80,Shuttle 2 Speed
8508,INT_4_TYPE,In Rotate Speed,Percentage,&ArmSpeed_File[InRotate].iBodySP,100,1,80,In Rotate Speed
8509,INT_4_TYPE,Out Rotate Speed,Percentage,&ArmSpeed_File[OutRotate].iBodySP,100,1,80,Out Rotate Speed
8510,INT_4_TYPE,In Arm Z Speed,Percentage,&ArmSpeed_File[InArm].iZSP,100,1,80,In Arm Z Speed
8511,INT_4_TYPE,In Arm X Pitch Speed,Percentage,&ArmSpeed_File[InArm].iVariSP,100,1,80,In Arm X Pitch Speed
8513,INT_4_TYPE,Out Arm Z Speed,Percentage,&ArmSpeed_File[OutArm].iZSP,100,1,80,Out Arm Z Speed
8514,INT_4_TYPE,Out Arm X Pitch Speed,Percentage,&ArmSpeed_File[OutArm].iVariSP,100,1,80,Out Arm X Pitch Speed
8527,INT_4_TYPE,Step Shuttle,,&SHSpeed_File.iStepSH,2,0,1,0: OFF; 1: ON;
8528,INT_4_TYPE,Tray Arm Retry Count,,&ArmSpeed_File[TrayArm].iRetryCT,5,0,1,Tray Arm Retry Count
8529,FT_8_TYPE,Tray Arm Head Down Time,Second,&ArmSpeed_File[TrayArm].dTAHeadDownIT,10,0.01,0.01,Tray Arm Head Down Time
8530,BOOLEAN_TYPE,Auto Speed,,&ArmSpeed_File[InArm].bAutoSpeed,1,0,1,0: OFF; 1: ON;
8534,INT_4_TYPE,Index Retry Count,,&ArmSpeed_File[IndexArm].iRetryCT,5,0,1,Index Retry Count
8535,FT_8_TYPE,Index Retry Down Distance,mm,&ArmSpeed_File[IndexArm].dRetryDown,0.0,0.0,0.0,Index Retry Down Distance
8536,FT_8_TYPE,Index Destroy Again Interval Timre,Second,&ArmSpeed_File[IndexArm].dDestroyAgainTime,10,0.01,0.01,Index Destroy Again Interval Timre
